Using CUDA...
Writing logs to logs/CNN_bn_epochs=50_dropout=0.5_bs=32_optim=SGD_decay=0.001_lr=0.001_momentum=0.9_mode=MC_run_1
epoch: [0], step: [299/1581], batch loss: 1.90926, batch accuracy: 31.25, data load time: 0.00026, step time: 0.00821,
epoch: [0], step: [599/1581], batch loss: 1.95477, batch accuracy: 31.25, data load time: 0.00028, step time: 0.00840,
epoch: [0], step: [899/1581], batch loss: 1.65676, batch accuracy: 34.38, data load time: 0.00024, step time: 0.01271,
epoch: [0], step: [1199/1581], batch loss: 1.82807, batch accuracy: 37.50, data load time: 0.00024, step time: 0.00847,
epoch: [0], step: [1499/1581], batch loss: 1.83559, batch accuracy: 25.00, data load time: 0.00024, step time: 0.02008,
epoch: [1], step: [218/1581], batch loss: 1.55478, batch accuracy: 53.12, data load time: 0.00028, step time: 0.01300,
epoch: [1], step: [518/1581], batch loss: 1.44631, batch accuracy: 50.00, data load time: 0.00023, step time: 0.01320,
epoch: [1], step: [818/1581], batch loss: 1.28161, batch accuracy: 53.12, data load time: 0.00025, step time: 0.00892,
epoch: [1], step: [1118/1581], batch loss: 1.13430, batch accuracy: 53.12, data load time: 0.00025, step time: 0.00858,
epoch: [1], step: [1418/1581], batch loss: 1.33143, batch accuracy: 50.00, data load time: 0.00023, step time: 0.00849,
epoch: [2], step: [137/1581], batch loss: 1.48796, batch accuracy: 56.25, data load time: 0.00031, step time: 0.00896,
epoch: [2], step: [437/1581], batch loss: 1.28917, batch accuracy: 50.00, data load time: 0.00024, step time: 0.00832,
epoch: [2], step: [737/1581], batch loss: 1.66377, batch accuracy: 34.38, data load time: 0.00035, step time: 0.00857,
epoch: [2], step: [1037/1581], batch loss: 0.85621, batch accuracy: 65.62, data load time: 0.00364, step time: 0.01116,
epoch: [2], step: [1337/1581], batch loss: 1.06457, batch accuracy: 62.50, data load time: 0.00026, step time: 0.01632,
epoch: [3], step: [56/1581], batch loss: 0.83861, batch accuracy: 71.88, data load time: 0.00023, step time: 0.00842,
epoch: [3], step: [356/1581], batch loss: 1.41064, batch accuracy: 50.00, data load time: 0.00024, step time: 0.01264,
epoch: [3], step: [656/1581], batch loss: 0.71685, batch accuracy: 71.88, data load time: 0.00028, step time: 0.00979,
epoch: [3], step: [956/1581], batch loss: 1.50599, batch accuracy: 34.38, data load time: 0.00023, step time: 0.00823,
epoch: [3], step: [1256/1581], batch loss: 1.02804, batch accuracy: 65.62, data load time: 0.00027, step time: 0.00865,
epoch: [3], step: [1556/1581], batch loss: 1.23862, batch accuracy: 53.12, data load time: 0.00011, step time: 0.00729,
epoch: [4], step: [275/1581], batch loss: 0.63283, batch accuracy: 65.62, data load time: 0.00025, step time: 0.00983,
epoch: [4], step: [575/1581], batch loss: 1.24611, batch accuracy: 53.12, data load time: 0.00022, step time: 0.00913,
epoch: [4], step: [875/1581], batch loss: 1.21489, batch accuracy: 68.75, data load time: 0.00026, step time: 0.00821,
epoch: [4], step: [1175/1581], batch loss: 1.10876, batch accuracy: 59.38, data load time: 0.00023, step time: 0.00820,
epoch: [4], step: [1475/1581], batch loss: 0.90213, batch accuracy: 62.50, data load time: 0.00023, step time: 0.00821,
Sanity-check on batch order: True
validation loss: 1.15515, accuracy: 61.92, class_accuracy: [30.508474576271187, 81.57894736842105, 56.41025641025641, 61.06194690265487, 53.389830508474574, 78.89908256880734, 100.0, 96.46017699115045, 41.83673469387755, 58.47457627118644], class_avg: 65.86200262911
epoch: [5], step: [194/1581], batch loss: 1.19057, batch accuracy: 56.25, data load time: 0.00481, step time: 0.00943,
epoch: [5], step: [494/1581], batch loss: 0.74457, batch accuracy: 75.00, data load time: 0.00417, step time: 0.00994,
epoch: [5], step: [794/1581], batch loss: 0.73575, batch accuracy: 71.88, data load time: 0.00024, step time: 0.00845,
epoch: [5], step: [1094/1581], batch loss: 0.86113, batch accuracy: 65.62, data load time: 0.00365, step time: 0.01046,
epoch: [5], step: [1394/1581], batch loss: 1.00430, batch accuracy: 71.88, data load time: 0.00024, step time: 0.01351,
epoch: [6], step: [113/1581], batch loss: 1.05350, batch accuracy: 68.75, data load time: 0.00311, step time: 0.00976,
epoch: [6], step: [413/1581], batch loss: 1.02695, batch accuracy: 81.25, data load time: 0.00026, step time: 0.01283,
epoch: [6], step: [713/1581], batch loss: 0.72629, batch accuracy: 71.88, data load time: 0.00060, step time: 0.00820,
epoch: [6], step: [1013/1581], batch loss: 0.76726, batch accuracy: 75.00, data load time: 0.00024, step time: 0.00831,
epoch: [6], step: [1313/1581], batch loss: 0.73001, batch accuracy: 78.12, data load time: 0.00024, step time: 0.01134,
